node1,node2,label
38230,38235,1
31606,13031,0
18036,18038,1
4256,48546,0
9612,51977,1
18600,18603,1
35798,35802,1
8465,8587,1
38319,52195,1
38510,38777,0
38017,38257,1
38532,38172,0
38584,38699,0
38632,38869,1
7648,7650,1
19640,45903,1
38673,46602,0
38285,38734,0
5021,6590,0
33425,33428,1
38056,38068,1
22573,22574,1
1842,8079,1
45989,45995,1
2513,8263,1
1643,46005,0
8573,38547,0
8536,38869,0
50835,50836,1
8525,8612,1
30067,30069,1
27210,38215,1
43655,5886,0
14683,31507,0
33440,8442,0
25607,25608,1
8465,8654,1
38235,11684,0
13921,22107,1
29963,18479,0
17074,17106,1
15834,28112,1
38724,38737,1
38606,38831,1
38099,38763,0
16071,16564,1
38018,38200,1
38528,38658,1
38604,38138,0
18382,42923,1
38248,38310,1
38180,12410,0
37990,38095,1
27505,45352,0
38769,38826,1
11118,8641,0
38174,5600,0
18047,18049,1
6301,38651,0
21191,41695,0
38752,18427,0
38585,38639,0
38012,38224,1
20769,40996,0
37129,7584,0
38538,38803,1
38752,38767,0
18986,44120,1
38515,38763,1
38538,38825,1
18092,18093,1
2805,24199,0
38594,38817,1
11295,11296,1
38587,38854,1
37983,38126,1
38015,39027,0
38562,38704,0
4883,1230,0
8633,26883,0
38532,38241,0
38738,43478,0
38267,38252,0
8426,8636,1
12276,38744,0
1533,1534,1
38622,38770,1
26838,38177,0
26169,27145,1
10327,38863,0
8511,38757,0
8469,8582,1
7031,10218,1
8563,21050,0
38600,38125,0
32134,44063,1
25500,25501,1
29147,38118,0
27389,38166,0
38603,38851,1
28051,21427,0
38740,38826,1
38527,38624,1
38137,38217,1
38832,28184,0
38840,39032,1
38042,38245,1
44282,44284,1
37267,37269,1
10809,10811,1
6932,39028,0
2417,31049,1
17106,17110,1
18047,38637,0
38510,38708,1
4283,4284,1
3836,38662,1
38038,35366,0
19240,52241,1
27432,30523,1
29771,44539,1
8447,8563,1
12356,38173,0
38704,39482,0
8453,38547,0
31971,45848,1
8546,38710,0
38674,38857,1
13465,34337,1
4552,38229,0
38619,647,0
31788,38248,0
38274,38782,0
8515,8659,1
38543,38144,0
17676,17679,1
20653,46910,1
1842,8962,1
4497,14535,0
38066,8475,0
2738,38836,0
38181,38206,1
38707,52750,0
23013,38813,0
38788,38645,0
38624,39032,1
35055,2827,0
20243,47917,0
18353,41402,0
23256,38042,0
42103,38808,0
38090,38201,1
38227,38870,0
9928,25158,1
38112,21193,0
38529,38736,1
29838,38782,0
28116,30743,1
38025,34093,0
8646,8656,1
38289,38292,1
29412,34592,1
29938,32779,0
38593,8522,0
34058,38793,0
37987,38038,1
14387,14408,1
38778,38816,1
38098,42125,0
38565,38805,1
38789,38853,1
14720,14722,1
25871,25908,1
32772,38115,0
2266,8621,0
10904,18896,0
38510,9461,0
36756,17027,0
3470,17856,1
3603,4151,1
15371,4457,0
8446,51095,0
13191,25245,1
1290,1293,1
38557,38794,1
38052,3633,0
6199,38828,0
8553,8656,1
38774,38782,1
29147,34808,1
20595,11769,0
30730,37312,0
38028,38077,1
38527,26629,0
8483,8582,1
26084,26087,1
38063,50491,0
34305,38286,0
46581,46583,1
7739,7742,1
29085,37321,0
8469,18121,0
907,38738,0
8538,33963,0
38569,38879,1
38128,38225,1
3728,4256,1
6376,25932,0
35488,35497,1
14385,14390,1
1289,1293,1
38687,38714,1
38111,38133,1
38242,49571,0
8407,8568,1
27505,38586,1
38058,38203,0
38033,38266,1
21879,38202,0
8529,19987,0
18327,38869,0
38543,38828,1
573,17981,1
15616,44217,1
2280,31761,1
8409,16486,0
8435,38643,0
48647,48648,1
38546,38699,1
38525,38711,1
14694,14698,1
8543,28281,0
31917,39029,0
8458,8626,1
49000,49001,1
37997,38008,1
38743,38587,0
38214,38271,1
19611,39028,1
13177,13179,1
38041,38219,1
38074,38128,1
9612,13368,1
38137,47518,0
15553,50229,0
38669,38614,0
8510,8603,1
28166,28170,1
38594,38625,1
38715,38757,1
30488,30489,1
3919,33257,0
18896,46208,0
26665,39254,1
38509,12640,0
8947,38261,0
38570,38790,1
14964,38726,0
664,38491,0
8294,21812,0
19430,27877,0
38817,38665,0
23296,39028,0
40006,40128,0
6882,4570,0
586,8531,1
37926,8557,0
9039,13564,1
16243,35497,0
11262,38793,0
37993,38249,1
33446,14255,0
38546,19756,0
22829,37987,1
10245,26282,0
38077,38859,0
38274,38283,0
38787,7742,0
45704,45706,1
38723,34263,0
612,613,1
8483,38245,0
38081,35423,0
14700,17168,0
38611,14409,0
45646,1389,0
8426,8520,1
38589,38848,1
38775,45504,0
14113,45949,1
38789,38848,0
6482,27390,0
12157,25717,0
38020,38187,1
38020,38147,1
38229,38247,1
8437,8472,1
37983,38783,0
38548,36387,0
38700,8258,0
8479,8654,1
31112,32117,1
8532,8640,0
45735,38699,0
18016,38828,0
38664,35687,0
50781,50784,1
25932,15502,0
38526,38565,1
38120,38218,1
38672,30773,0
38647,38671,1
20487,34747,0
32126,16025,0
3836,38204,0
38088,8614,0
1994,30984,0
38089,8639,0
38643,38859,1
6888,16844,1
41169,38067,0
12938,18598,0
31108,31109,1
12284,32964,1
15861,15862,1
38027,38113,1
2171,2172,1
21632,34130,1
8452,34115,0
38077,38832,0
9302,52760,1
38133,38155,1
37322,37326,1
23127,28677,1
13663,29848,0
11400,30339,1
38070,38230,1
38682,38817,1
25849,25850,1
38514,38722,1
8551,8581,1
38002,38147,0
38164,38309,1
32475,31366,0
8030,38643,0
43480,43485,1
38034,38209,0
24082,48011,1
38594,38875,1
38067,14338,0
8094,31162,0
38527,38295,0
8857,37945,0
8450,8552,1
8482,8580,1
33345,33350,1
27395,27423,1
38104,38142,1
49515,38742,0
38629,38679,1
12556,12557,1
38745,24497,0
38064,22442,0
35494,38671,0
38725,38747,1
3567,38763,0
38512,38755,1
1688,27473,0
34250,44072,1
37270,37275,1
38042,38064,1
2374,34355,0
20559,38698,0
3586,13164,1
52249,52253,1
38679,17698,0
12135,36756,1
38158,46329,0
8407,8620,1
8482,38112,0
38581,38586,1
20670,46048,0
38565,38533,0
38052,38019,0
5937,38324,1
36884,36886,1
8541,8584,1
50083,50084,1
6824,38861,0
30354,34771,1
8516,8591,1
26603,38212,0
11294,11296,1
1157,7635,0
29409,29410,1
37983,17893,0
38143,33857,0
8580,38300,0
38700,38709,1
875,2265,1
15888,15890,1
4952,8715,1
38020,38604,0
2280,31397,0
38623,38749,1
37075,37076,1
39806,15434,0
1643,38126,1
2614,38296,0
37990,44687,0
8419,38219,0
38591,38847,1
38203,38763,0
8501,8541,1
38219,38287,1
38684,38795,0
1157,8638,0
38782,39028,1
20606,20607,1
43973,43974,1
9710,38260,0
8448,39030,0
38011,38181,1
24129,24131,1
38510,11581,0
8511,24452,0
38006,48403,0
48349,38256,0
29459,38598,1
43821,44262,1
9869,9871,1
8560,52640,0
47809,38200,0
30767,33197,1
38555,38812,0
9544,38295,0
33264,8538,0
6437,17425,1
8445,38865,0
8091,8943,1
16621,44788,1
38059,38235,1
8585,38233,0
38620,13914,0
31776,33282,0
42395,42400,1
35959,32186,0
38757,38836,1
8429,38279,0
38000,38296,0
5498,38629,0
38628,8116,0
38572,38608,0
38641,26200,0
8610,38132,0
38803,40818,0
38892,38757,0
14326,14327,1
35384,51111,0
13814,34451,1
8422,38676,0
38754,38656,0
39602,38109,0
8445,8660,0
26908,37854,0
38869,27409,0
2791,38193,0
38196,38879,0
38773,38290,0
38512,38028,0
35606,46116,1
24968,37441,1
38034,35622,0
14361,38678,0
13311,50897,0
29679,43186,0
7734,21730,1
8438,13544,0
38686,38811,0
38619,50786,0
33595,47539,1
8642,40171,0
52840,38183,0
38555,38879,0
38709,38169,0
38610,12641,0
30999,34867,0
31002,38274,0
38626,27488,0
38519,38697,1
38699,8962,0
38634,38207,0
8632,9451,0
14309,14310,1
3755,10190,1
31765,50088,1
8536,8551,1
6033,11935,1
35387,37225,1
39896,39897,1
38180,38296,1
38068,38310,1
22374,38871,0
1270,8645,0
10482,16244,1
38101,50918,0
38543,38552,1
1341,38252,0
38604,38789,1
10971,18925,0
1669,13120,0
46558,46566,1
38034,38134,1
30926,30931,1
40006,40029,1
8416,39565,0
38526,8648,0
20437,20439,1
38654,38759,1
47563,8510,0
15462,31032,1
38555,24896,0
29829,35202,0
15493,20385,0
38081,30235,0
8547,8550,1
38593,38762,1
46999,47000,1
8415,8450,1
38097,38111,1
38557,38269,0
38043,36360,0
38557,8519,0
9274,48593,0
7379,8528,0
12089,25041,1
6715,49332,1
38668,28536,0
8418,38789,0
38133,44927,0
38130,38157,1
8511,28348,0
27337,27338,1
1526,38877,0
29963,38764,1
38239,43873,0
38089,38303,1
34265,20171,0
38126,8495,0
38053,23665,0
29787,29788,1
38232,40719,0
8527,8558,1
38516,20385,0
8407,41036,0
38220,45248,0
27452,38743,0
36990,38673,0
45250,45251,1
38560,8635,0
43472,43486,1
3728,20056,1
38010,8584,0
33407,38517,0
720,38194,0
38820,39033,1
38550,3976,0
10781,27290,1
34477,38671,0
15884,15886,1
38708,38878,1
38540,27320,0
12726,12755,1
17762,38108,0
757,41094,1
40809,8614,0
21660,38077,1
38668,38730,1
38128,38570,0
38267,38284,1
47250,47253,1
8420,8456,1
38000,38082,1
38716,38837,1
15458,42803,1
10693,23164,0
37988,38306,1
8441,38294,0
38073,38686,0
3727,52472,0
756,38607,0
1576,12089,1
38821,38245,0
32126,8558,0
38155,38269,1
9046,17077,1
45989,38163,0
7575,28797,1
5215,24345,1
38588,38735,1
38520,8643,0
8720,38157,0
38934,8636,0
31109,31111,1
38805,38875,1
3624,35366,0
31665,38842,0
4060,31186,1
38599,31254,0
41440,29578,0
38025,41316,0
38110,38144,0
6703,8823,1
48350,8660,0
35934,35937,1
37293,48928,0
30232,30233,1
1576,38878,0
36931,16238,0
32056,34178,1
21915,52519,0
38591,38663,1
37998,37986,0
10744,38216,0
8588,38726,0
38011,38051,1
608,38592,0
38647,38698,1
37996,8429,0
8553,33188,0
30462,8506,0
6659,38284,0
38661,38766,1
9232,9233,1
13826,13827,1
38747,38797,1
16421,16422,1
38039,38060,1
38546,38869,0
8485,50836,0
1839,8538,0
28496,51409,0
37989,38136,1
8574,14722,0
8424,8560,1
5834,23468,0
3975,8426,1
8451,42029,0
7243,17897,1
35387,29270,0
1568,46584,0
4897,30751,0
1414,49574,1
4790,4796,1
38721,38089,0
8421,8620,1
38549,25922,0
8409,51520,0
8582,8658,1
41667,41670,1
8463,38669,0
1064,5420,1
38776,38843,0
1072,23542,0
891,16928,1
8529,8567,1
38754,38850,1
38701,38776,1
38344,17004,0
38050,19990,0
1088,32897,1
17678,38570,0
38165,38859,0
8293,24468,1
38538,39206,0
38509,38517,1
8514,8646,0
15187,36496,1
2148,2150,1
38656,38739,1
38295,38026,0
39981,39984,1
40069,37701,0
38079,38091,1
36336,8635,0
38627,40180,0
38653,38770,1
38554,36813,0
12408,36383,1
26431,26432,1
38178,16453,0
38077,8555,0
8462,8581,1
26603,26606,1
38585,38656,1
38717,48022,0
46992,39367,0
30865,30868,1
27210,45488,0
1865,38520,0
2189,8578,0
38624,38877,1
11504,24021,1
23013,38116,1
38691,27422,0
25905,18179,0
27599,45139,1
38636,38008,0
32422,32423,1
38616,38122,0
30656,38848,0
50177,50178,1
38095,38258,1
34612,52427,1
38572,38592,1
38602,14491,0
38700,38739,1
38520,38583,0
8442,8480,1
3567,8414,1
13117,16502,0
8199,34046,1
28161,34542,1
5015,38879,0
38548,4508,0
3615,3616,1
38171,43108,0
49038,49040,1
38730,38833,1
3728,13838,1
38560,38663,0
16484,13333,0
8409,38666,0
38084,38255,1
8597,38100,0
8443,2245,0
38675,8604,0
6926,26793,0
8464,8653,1
38606,38272,0
19259,3585,0
33734,33072,0
9961,38574,0
5309,48007,0
38586,8505,0
17930,44368,0
38062,38209,1
33256,50831,0
11763,38287,0
7157,6931,0
38413,8502,0
8598,8670,1
33779,42415,0
3627,21462,0
38605,38593,0
4373,4544,1
8454,8579,1
38514,38751,1
38857,38872,1
35493,8621,0
8511,10886,0
2953,2955,1
8408,21441,0
10845,19264,1
49827,49832,1
38051,38093,1
28066,28700,1
11090,38789,0
38583,46602,0
38631,34405,0
38614,38777,1
38008,33807,0
38029,38874,0
3311,35366,1
15202,38223,0
32192,13921,0
38677,38304,0
38600,38828,1
8435,8464,1
38090,8479,0
8519,27290,0
27388,27417,1
27452,38167,1
38616,38738,1
8457,8641,1
13999,21890,1
38028,38137,1
38073,38150,1
8497,8561,1
46419,38774,0
38131,38241,1
38159,38167,1
34088,34089,1
27381,27387,1
8416,41337,0
8507,38714,0
40024,8592,0
38044,38101,1
23667,40795,0
44274,44275,1
38025,42806,0
10694,38540,0
38610,17203,0
36305,15886,0
38781,38867,1
3146,38672,0
15404,38863,0
17099,38009,0
33087,38861,0
38151,8504,0
38618,38719,1
13479,13480,1
37454,37457,1
5936,26098,0
38066,18521,0
30529,30530,1
8485,8506,1
1059,1230,1
8002,8003,1
38631,25871,0
38628,38663,1
51594,38279,0
7581,23632,0
25910,25935,1
38510,38803,1
28067,8625,0
45181,33257,0
38633,38843,1
1413,51583,1
24044,8520,0
38037,38220,1
38073,38189,1
30338,45654,0
5985,38168,0
38579,39029,1
38106,38241,1
8501,5023,0
8451,49693,0
45195,45197,1
38795,12864,0
38013,8663,0
36102,38248,0
43106,43107,1
38679,38271,0
38004,38092,0
12237,43481,1
38608,38655,1
30522,41444,0
8491,38854,0
8562,21165,0
12891,32236,0
16478,16485,1
37984,38072,0
38511,38589,1
12641,7368,0
33416,33419,1
38842,39031,1
38082,39029,0
9274,43486,1
38591,38733,0
24931,30736,0
38566,38864,1
8421,8473,1
3975,8409,1
37983,38211,1
38792,33047,0
38548,38754,0
38643,42412,0
38691,27914,0
13907,13920,1
38541,38591,1
15553,8561,0
37998,38166,0
8474,16475,0
11323,11324,1
34134,38495,1
38013,38294,1
38183,38299,1
40011,40020,1
38564,38810,1
8491,23831,0
29787,42202,0
12941,10413,0
2215,2223,1
7581,38716,0
48861,48863,1
38122,38664,0
526,38114,0
10327,38716,0
8416,26000,0
23045,44704,0
37989,2696,0
14707,14721,1
38548,38842,0
8553,8587,1
3567,38640,0
38544,38061,0
33478,33479,1
38532,38814,1
51913,51914,1
34371,35324,1
38822,38835,1
38628,38733,1
5033,37288,1
49051,11660,0
38516,39030,0
10327,38825,0
28610,38704,0
6936,23978,1
14361,24880,0
38737,38822,1
47945,47946,1
923,38206,0
41685,40025,0
29672,13143,0
19910,19912,1
13804,31272,1
38134,38160,1
2791,34048,1
8433,24729,0
28610,2590,0
41569,41573,1
30730,38270,0
38555,50365,0
7662,38870,0
25247,8665,0
38702,6608,0
40677,40679,1
9105,16088,1
5255,17423,1
38068,38187,1
4507,2997,0
23013,38289,1
8439,12522,0
13640,13641,1
28067,38285,0
3567,8655,1
11697,38793,0
1290,1302,1
8453,44231,0
32306,32308,1
38675,21145,0
38725,45916,0
11689,18297,1
23496,23498,1
52248,38609,0
8409,4403,0
38646,34878,0
7581,38201,0
14101,3413,0
43815,38711,0
46414,38178,0
38119,38786,0
35636,37304,0
8417,38790,0
38682,5108,0
33345,38266,0
38589,8611,0
12588,38865,0
27414,27428,1
14146,8659,0
38580,38614,1
7751,7955,0
52471,52472,1
38132,38298,1
8076,34263,0
14190,14192,1
13907,8527,0
34233,35339,1
38647,38716,1
38069,45431,0
38604,38848,1
1275,1291,1
35384,35386,1
8553,8560,1
7734,8629,0
38232,45618,0
8502,38615,0
10803,34849,0
8495,38547,0
1254,2153,1
38580,32263,0
38515,34395,0
38604,38805,1
29465,38847,0
8436,12592,0
7472,7474,1
38542,38633,1
38686,8567,0
38011,38270,0
8553,28956,0
21445,50121,0
28066,51360,0
44230,38805,0
38693,42603,0
3567,8649,1
42124,38872,0
11754,11757,1
38786,42390,0
19355,25432,1
35899,8641,0
38107,38165,1
38036,38102,1
43052,43053,1
8409,8664,1
38631,38675,1
38117,1735,0
8816,19311,0
631,38688,0
30928,34272,1
38081,48884,1
38683,38706,1
38742,38173,0
28753,28754,1
38649,38746,1
8602,43142,0
1512,1514,1
11095,11109,1
14437,24514,0
1924,47221,1
8489,8612,1
38556,38803,1
3069,26172,1
38031,14786,0
38628,38806,0
31204,31207,1
2178,17116,0
35790,40021,0
38088,47253,0
38046,38189,0
14708,549,0
13663,38121,0
42784,17077,0
14713,14730,1
38042,17440,0
38545,38822,1
12356,8602,0
29768,33782,0
38010,8602,0
16142,8659,0
24622,29578,1
38671,38826,1
4041,32622,1
25075,25076,1
24197,50963,1
21660,38223,1
2008,44470,0
38631,38735,1
51513,51514,1
8430,8498,1
38652,38700,0
37995,30199,0
38076,30235,0
38055,38792,0
27111,27113,1
13160,13923,0
2162,40462,1
31367,26817,0
38003,34436,0
8481,8494,1
17918,17921,1
1096,46543,0
38120,38637,0
21866,24877,1
38794,38875,1
16957,27597,1
49555,38139,0
9741,38196,0
38674,24328,0
38632,38711,0
38222,38292,1
38531,43084,0
16812,35874,0
37236,37240,1
14400,14402,1
2797,31278,1
8534,8624,1
3088,38805,0
38611,38268,0
38638,8670,0
38717,38753,1
37993,37163,0
38630,38728,1
11952,11955,1
38166,8606,0
38102,38787,0
9985,48188,0
2799,41695,1
34458,3956,0
38614,38831,0
10335,52055,1
16497,38086,0
38015,38087,0
38154,38157,1
10153,23587,1
8432,38523,0
9095,13059,0
38056,38717,0
17100,22217,0
36137,36138,1
38680,13250,0
18138,20655,0
51157,51159,1
8494,8590,1
38528,38694,1
46977,46978,1
6666,45367,0
52752,52757,1
38572,38766,1
38732,48921,0
8478,51018,1
38583,38735,1
38666,40996,0
17330,52351,0
17094,17107,1
7138,14869,1
23379,23380,1
38646,38808,1
38517,38587,0
38282,38292,1
21312,38070,0
7579,21275,0
38623,38830,1
38209,38269,1
38633,38716,1
8434,8625,1
38829,4188,0
22795,39159,1
8488,8646,1
12378,38790,0
38639,38848,1
38156,38212,1
25910,25938,1
14711,12639,0
38519,38801,1
8931,13939,1
30926,10997,0
6067,41886,1
38549,8474,0
33483,33484,1
38737,38782,1
3122,38734,0
8346,24331,0
27764,30618,1
38540,10693,0
17963,23931,1
8428,8493,1
5663,5666,1
9710,8450,0
8473,10700,0
38598,26971,0
11754,43870,0
38529,38633,1
38823,36062,0
39366,38795,0
49916,49917,1
38127,38268,1
8431,38878,0
29593,38525,1
38563,38671,0
8475,8528,1
2199,2203,1
38775,38876,1
38131,17105,0
24329,24332,1
41602,41606,1
38083,38133,1
8509,8615,0
14078,14080,1
38814,38856,1
8484,38098,0
42337,8478,0
38570,38871,1
38719,38808,1
42794,42800,1
8425,8430,1
38206,8340,0
29459,38872,0
8478,8657,1
38800,38813,1
38047,38786,0
38240,38803,0
38007,38296,1
27505,38440,0
8483,8606,1
38523,51353,0
38521,38666,1
11322,38064,0
8466,8648,1
38540,1477,0
38527,38178,0
19430,19432,1
38630,6417,0
38737,38745,1
38116,4544,0
38565,38754,1
8615,8661,0
8666,8671,1
8472,8506,1
14693,38177,0
38165,38235,1
37997,38215,1
38074,38228,1
38699,38850,1
38123,38260,0
33446,35585,0
38156,38173,1
18520,39539,1
36137,8627,0
36927,38563,0
48979,32308,0
38024,38201,0
31407,31414,1
8474,8648,0
5282,47253,0
52692,52694,1
45983,46001,1
8413,8554,1
38652,8407,0
38089,38169,1
38562,20171,0
38633,38704,1
1021,1024,1
38600,39027,0
7517,7520,1
38539,38555,1
2610,38631,0
38241,38309,1
32575,8510,0
13767,8583,0
28123,36642,1
1172,27395,0
20771,41099,1
8633,8669,1
16537,8579,0
2128,38820,0
38539,38547,1
22829,38075,1
901,33275,0
38235,38250,1
38038,19006,0
956,31573,1
38788,38874,1
38127,32433,0
38119,38256,1
3384,38863,0
38042,27555,0
7799,7802,1
38554,38778,0
8337,8350,1
8472,8479,1
38666,38821,1
31792,38557,1
20489,38861,0
9457,9548,1
2513,38836,0
38178,38276,1
38084,28881,0
38509,22017,0
8454,8548,1
22209,41695,0
12036,38180,0
8484,8629,1
27863,27864,1
8424,8439,1
38571,38636,1
14683,38858,0
38211,38308,1
38023,38071,1
20022,46724,0
10426,11512,1
38079,38281,1
38786,38843,1
46576,11512,0
51745,37945,0
38771,38839,1
1060,38852,0
8429,8620,1
1157,8608,0
23940,23943,1
2252,34052,1
911,34124,1
35055,38093,1
28494,28497,1
38157,38214,1
38691,38754,0
12204,12205,1
6363,18816,1
38039,38178,1
8465,8601,1
38680,38846,0
35680,38697,0
8562,8669,1
9513,38291,0
29333,35724,0
13028,18609,1
8475,8551,1
14705,45624,0
38175,31341,0
15566,39029,0
3023,3026,1
8416,8568,0
8460,8558,1
3022,38582,0
8243,38666,0
38189,6297,0
35055,38022,1
38798,27729,0
49577,49578,1
9039,30727,0
8480,8565,1
38100,38291,1
38640,38784,1
33671,11089,0
37985,38215,1
32250,38826,0
38606,38744,1
32395,38233,0
31648,8556,0
38203,38236,1
16568,26135,1
6482,6483,1
39981,47359,0
22250,8656,0
6529,35071,1
44365,44368,1
41993,41994,1
39621,38033,0
38540,18980,0
38754,47814,0
8582,8663,0
8509,8570,1
8606,8634,1
1248,1250,1
2845,5835,0
1643,38670,0
38519,38860,0
38583,17103,0
32125,38234,1
37994,38738,0
37994,38305,1
38544,38580,1
